to_user_id,cost
3172,784.0
3175,240.0
3197,304.0
3208,1200.0
3215,496.0
3238,240.0
3246,704.0
3252,48.0
3267,112.0
3270,336.0
3280,1248.0
3295,1504.0
3314,304.0
3327,19984.0
3353,3776.0
3364,144.0
3373,256.0
3383,288.0
3407,944.0
3418,1408.0
3420,160.0
3438,304.0
3446,48.0
3453,352.0
3454,512.0
3455,256.0
3461,160.0
3465,336.0
3469,48.0
3490,432.0
3497,1200.0
3518,1040.0
3546,144.0
3564,672.0
3586,544.0
3587,3168.0
3595,352.0
3603,208.0
3604,528.0
3684,1296.0
3698,1184.0
3712,512.0
3714,320.0
3750,1568.0
3771,96.0
3782,48.0
3833,128.0
3841,544.0
3876,832.0
3920,160.0
3966,608.0
3972,672.0
3973,432.0
3979,48.0
4078,832.0
4091,240.0
4116,144.0
4122,496.0
4125,1072.0
4133,1888.0
4145,160.0
4147,1728.0
4155,336.0
4177,256.0
4235,1200.0
4248,544.0
4330,352.0
4351,624.0
4399,576.0
4407,272.0
4425,1952.0
4442,304.0
4511,5648.0
4524,464.0
4525,144.0
4528,496.0
4543,320.0
4598,992.0
4609,48.0
4616,1136.0
4617,432.0
4664,1312.0
4674,96.0
4679,304.0
4689,4832.0
4725,2464.0
4731,832.0
4772,656.0
4782,1632.0
4795,1168.0
4798,752.0
4803,720.0
4842,512.0
4868,112.0
4899,432.0
4914,112.0
4935,640.0
4944,272.0
4947,432.0
4970,240.0
4973,2976.0
5030,336.0
5044,1168.0
5049,784.0
5078,1568.0
5096,784.0
5113,496.0
5121,800.0
5142,96.0
5151,1104.0
5152,896.0
5219,944.0
5221,448.0
5260,192.0
5270,368.0
5298,288.0
5311,272.0
5330,48.0
5333,2496.0
5338,144.0
5346,640.0
5353,416.0
5377,464.0
5383,224.0
5384,3616.0
5416,880.0
5424,432.0
5430,4624.0
5442,128.0
5474,192.0
5486,160.0
5551,1408.0
5566,688.0
5572,96.0
5578,496.0
5601,48.0
5608,96.0
5636,48.0
5641,192.0
5647,240.0
5670,272.0
5703,352.0
5727,96.0
5749,240.0
5791,624.0
5808,464.0
5834,352.0
5874,976.0
5876,96.0
5880,256.0
5918,96.0
5941,432.0
5974,1488.0
5985,1024.0
5992,480.0
6009,224.0
6022,1072.0
6052,272.0
6073,48.0
6098,64.0
6124,464.0
6127,1104.0
6161,1216.0
6188,4256.0
6231,96.0
6319,352.0
6333,544.0
6343,1424.0
6370,368.0
6431,928.0
6437,1488.0
6454,576.0
6457,48.0
6461,208.0
6479,112.0
6483,1232.0
6485,1008.0
6493,160.0
6520,512.0
6555,960.0
6565,4288.0
6574,1280.0
6618,320.0
6670,448.0
6682,1728.0
6687,1104.0
6698,272.0
6727,48.0
6730,592.0
6753,448.0
6754,208.0
6755,112.0
6761,192.0
6777,640.0
6824,224.0
6825,544.0
6845,208.0
6880,64.0
6893,2816.0
6912,3312.0
6916,48.0
6956,112.0
6959,368.0
6994,192.0
7008,208.0
7049,368.0
7057,816.0
7131,368.0
7147,624.0
7179,368.0
7188,560.0
7214,1536.0
7248,288.0
7257,304.0
7261,544.0
7276,1600.0
7332,2128.0
7348,4208.0
7353,656.0
7372,608.0
7422,48.0
7427,352.0
7479,928.0
7487,640.0
7489,560.0
7530,1136.0
7534,448.0
7563,208.0
7600,208.0
7605,304.0
7610,288.0
7645,96.0
7658,64.0
7684,480.0
7708,1088.0
7725,336.0
7733,2736.0
7737,320.0
7738,192.0
7759,48.0
7767,144.0
7773,160.0
7795,3376.0
7848,464.0
7857,48.0
7877,416.0
7892,1088.0
7913,656.0
7942,528.0
8005,1104.0
8010,496.0
8026,160.0
8056,304.0
8070,1232.0
8117,2624.0
8147,352.0
8199,304.0
8204,448.0
8214,464.0
8307,928.0
8309,976.0
8325,112.0
8337,160.0
8348,832.0
8398,2320.0
8411,224.0
8431,496.0
8445,48.0
8450,1120.0
8454,592.0
8461,192.0
8467,14560.0
8523,512.0
8527,1600.0
8540,592.0
8542,224.0
8556,320.0
8557,192.0
8603,288.0
8627,352.0
8643,608.0
8694,528.0
8697,240.0
8748,1120.0
8751,64.0
8756,448.0
8768,5344.0
8777,576.0
8901,960.0
8924,1024.0
8953,1232.0
8974,352.0
8983,400.0
8999,448.0
9007,2528.0
9020,48.0
9046,320.0
9075,480.0
9210,608.0
9254,448.0
9259,448.0
9290,928.0
9327,288.0
9349,240.0
9352,944.0
9374,400.0
9380,832.0
9385,432.0
11208,1024.0
11209,880.0
11217,544.0
11236,96.0
11243,864.0
11252,96.0
11274,96.0
11280,496.0
11289,416.0
11291,288.0
11316,448.0
11337,624.0
11344,2848.0
11350,496.0
11368,944.0
11388,192.0
11403,48.0
11429,448.0
11440,432.0
11444,448.0
11455,1440.0
11484,256.0
11488,640.0
11508,544.0
11509,1456.0
11522,224.0
11545,128.0
11566,336.0
11587,528.0
11617,1632.0
11648,1296.0
11657,160.0
11664,352.0
11678,624.0
11706,320.0
11735,224.0
11759,48.0
11781,144.0
11831,208.0
11832,720.0
11884,96.0
11942,384.0
11955,976.0
12007,336.0
12027,656.0
12041,928.0
12058,544.0
12163,48.0
12179,128.0
12186,720.0
12207,336.0
12220,192.0
12273,416.0
12275,512.0
12280,1072.0
12293,384.0
12348,48.0
12402,1296.0
12485,576.0
12511,384.0
12512,656.0
12527,368.0
12532,416.0
12549,640.0
12562,656.0
12566,656.0
12615,560.0
12621,864.0
12676,480.0
12700,800.0
12756,304.0
12797,128.0
12823,256.0
12833,944.0
12862,704.0
12869,704.0
12892,48.0
12964,512.0
12978,448.0
12982,1152.0
12996,128.0
13002,192.0
13135,576.0
13159,432.0
13212,240.0
13230,704.0
13235,256.0
13236,1872.0
13270,48.0
13349,336.0
13470,496.0
13478,560.0
13489,240.0
13492,144.0
13523,768.0
13531,48.0
13541,1680.0
13555,560.0
13578,448.0
13611,576.0
13621,672.0
13639,704.0
13650,512.0
13652,448.0
13668,1120.0
13695,656.0
13701,96.0
13718,240.0
13720,144.0
13734,480.0
13743,208.0
13745,752.0
13755,912.0
13811,2224.0
13816,288.0
13857,336.0
13888,320.0
13899,544.0
13920,1088.0
13965,272.0
13974,736.0
13976,480.0
13977,480.0
13979,112.0
13981,176.0
13985,992.0
13997,144.0
14001,208.0
14007,5696.0
14018,880.0
14032,160.0
14070,1840.0
14076,144.0
14086,752.0
14104,272.0
14112,3264.0
14120,512.0
14132,656.0
14167,576.0
14175,512.0
14181,432.0
14199,608.0
14221,192.0
14243,400.0
14258,368.0
14266,368.0
14271,224.0
14274,240.0
14318,1376.0
14323,784.0
14328,688.0
14352,752.0
14363,144.0
14387,256.0
14390,416.0
14398,192.0
14399,176.0
14407,1920.0
14427,64.0
14429,256.0
14443,48.0
14494,3328.0
14500,48.0
14515,400.0
14522,480.0
14523,480.0
14547,48.0
14562,672.0
14573,160.0
14579,336.0
14588,1136.0
14592,384.0
14608,48.0
14610,400.0
14648,272.0
14652,144.0
14654,672.0
14659,96.0
14677,1760.0
14756,1232.0
14783,384.0
14816,544.0
14865,6448.0
14869,1088.0
14876,192.0
14897,1440.0
14931,144.0
14972,480.0
14997,48.0
15011,336.0
15022,384.0
15059,2624.0
15078,192.0
15112,400.0
15123,400.0
15145,176.0
15155,816.0
15187,64.0
15220,96.0
15223,5616.0
15228,2272.0
15242,96.0
15277,2848.0
15318,304.0
15330,464.0
15373,864.0
15382,560.0
15406,48.0
15433,160.0
15449,912.0
15468,912.0
15479,160.0
15487,304.0
15508,512.0
15533,1120.0
15568,240.0
15590,464.0
15592,96.0
15595,576.0
15610,416.0
15612,1408.0
15633,1408.0
15680,1856.0
15682,752.0
15756,1440.0
15769,624.0
15775,800.0
15786,752.0
15805,384.0
15815,432.0
15831,368.0
15832,432.0
15855,1568.0
15878,176.0
15886,320.0
15896,3264.0
15897,208.0
15899,320.0
15913,448.0
15919,688.0
15926,608.0
15938,912.0
15963,96.0
16008,192.0
16009,352.0
16025,304.0
16077,144.0
16078,848.0
16094,3520.0
16096,112.0
16122,48.0
16146,96.0
16199,320.0
16208,208.0
16268,416.0
16270,368.0
16277,320.0
16285,336.0
16358,816.0
16433,112.0
16435,320.0
16441,384.0
16525,3008.0
16528,48.0
16585,672.0
16642,320.0
16646,784.0
16648,320.0
16654,192.0
16666,784.0
16674,2112.0
16675,1232.0
16684,704.0
16687,1056.0
16702,736.0
16719,688.0
16742,656.0
16756,480.0
16770,544.0
16797,416.0
16813,224.0
16816,656.0
16819,144.0
16822,1040.0
16871,240.0
16877,416.0
16885,864.0
16895,384.0
16901,496.0
16905,1008.0
16915,1376.0
16921,3152.0
16922,976.0
16926,496.0
16965,528.0
16996,720.0
16997,576.0
17020,1856.0
17038,48.0
17079,432.0
17096,112.0
17111,448.0
17117,176.0
17141,432.0
17144,272.0
17145,176.0
17147,608.0
17171,128.0
17178,416.0
17218,144.0
17226,48.0
17232,1152.0
17234,384.0
17275,336.0
17293,240.0
17301,224.0
17322,2624.0
17339,208.0
17365,400.0
17370,352.0
17375,496.0
17393,1152.0
17426,432.0
17436,192.0
17515,256.0
17518,224.0
17528,576.0
17537,48.0
17550,736.0
17551,256.0
17557,240.0
17594,144.0
17639,848.0
17641,400.0
17645,528.0
17655,672.0
17671,272.0
17694,448.0
17700,272.0
17717,112.0
17732,160.0
17755,1856.0
17771,48.0
17783,1600.0
17820,464.0
17832,496.0
17843,112.0
17850,144.0
17853,624.0
17862,736.0
17883,288.0
17912,192.0
17913,944.0
17939,448.0
17979,320.0
17989,304.0
18018,48.0
18027,736.0
18030,688.0
18043,976.0
18057,64.0
18083,192.0
18092,176.0
18117,208.0
18146,576.0
18164,144.0
18177,112.0
18194,752.0
18210,304.0
18267,448.0
18288,128.0
18293,896.0
18295,480.0
18307,400.0
18364,160.0
18392,608.0
18417,48.0
18423,336.0
18433,256.0
18440,208.0
18441,528.0
18450,528.0
18462,1456.0
18465,5520.0
18472,192.0
18498,176.0
18507,1584.0
18542,1344.0
18560,416.0
18607,944.0
18649,400.0
18671,720.0
18673,992.0
18683,352.0
18694,496.0
18716,208.0
18766,928.0
18796,448.0
18933,1056.0
18986,240.0
19016,2064.0
19020,480.0
19041,336.0
19047,624.0
19059,496.0
19088,416.0
19095,528.0
19170,320.0
19187,48.0
19193,48.0
19248,144.0
19253,544.0
19267,288.0
19296,656.0
19314,704.0
19413,272.0
19433,192.0
19454,528.0
19526,480.0
19550,112.0
19578,464.0
19611,256.0
19619,384.0
19620,592.0
19704,368.0
19762,368.0
19868,224.0
19881,3184.0
19965,336.0
20040,928.0
20043,304.0
20086,560.0
20107,1536.0
20128,320.0
20158,288.0
20203,640.0
20208,1104.0
20214,560.0
20252,112.0
20278,368.0
20296,336.0
20307,432.0
20331,560.0
20366,640.0
20406,480.0
20417,5088.0
20442,48.0
20524,1056.0
20593,864.0
20601,704.0
20691,272.0
20710,848.0
20727,480.0
20788,800.0
20945,160.0
20980,48.0
20985,320.0
20998,368.0
21013,3616.0
21031,240.0
21034,48.0
21069,288.0
21111,192.0
22167,544.0
22181,368.0
22198,112.0
22239,64.0
22259,480.0
22272,416.0
22275,816.0
22335,1680.0
22382,576.0
22412,1520.0
22425,368.0
22444,48.0
22631,176.0
22659,512.0
22681,576.0
22694,256.0
22723,432.0
22779,848.0
22786,496.0
22807,272.0
22814,320.0
22846,80.0
22847,432.0
22880,32.0
22902,48.0
22906,864.0
22911,464.0
22964,528.0
23073,96.0
23101,48.0
23132,864.0
23146,48.0
23157,256.0
23208,112.0
23232,48.0
23235,48.0
23245,272.0
23254,144.0
23269,1152.0
23283,7136.0
23305,512.0
23346,720.0
23348,336.0
23355,960.0
23383,416.0
23406,688.0
23425,288.0
23455,48.0
23456,240.0
23458,368.0
23537,336.0
23650,352.0
23666,464.0
23667,64.0
23686,592.0
23704,208.0
23780,1008.0
23819,176.0
23941,928.0
23946,176.0
23962,144.0
23978,144.0
24049,1824.0
24063,160.0
24143,160.0
24168,96.0
24171,96.0
24213,768.0
24220,592.0
24299,288.0
24300,144.0
24313,1728.0
24318,144.0
24340,912.0
24493,480.0
24508,256.0
24526,496.0
24540,208.0
24567,416.0
24674,1216.0
24675,992.0
24678,384.0
24760,96.0
24780,96.0
24806,416.0
24808,544.0
24834,928.0
24839,64.0
24867,96.0
24879,96.0
24881,400.0
24919,304.0
24932,368.0
24946,208.0
24962,1344.0
25035,496.0
25087,1072.0
25121,640.0
25135,112.0
25149,144.0
25176,240.0
25178,48.0
25205,3488.0
25270,48.0
25288,704.0
25329,768.0
25340,640.0
25355,448.0
25410,336.0
25447,240.0
25557,48.0
25585,2528.0
25599,656.0
25602,688.0
25618,240.0
25623,160.0
25633,752.0
25634,448.0
25638,48.0
25644,192.0
25657,480.0
25702,1152.0
25706,224.0
25708,368.0
25754,2416.0
25788,544.0
25794,128.0
25807,656.0
25809,368.0
25815,48.0
25942,512.0
25950,256.0
25983,576.0
25986,304.0
26112,432.0
26113,496.0
26133,1184.0
26156,640.0
26301,48.0
26349,432.0
26428,480.0
26440,208.0
26483,48.0
26493,800.0
26538,368.0
26592,336.0
26604,112.0
26624,448.0
26648,640.0
26677,496.0
26688,688.0
26717,1648.0
26724,96.0
26752,336.0
26753,192.0
26757,656.0
26840,1152.0
26850,432.0
26976,320.0
27004,960.0
27045,1936.0
27082,1152.0
27130,48.0
27274,176.0
27276,96.0
27311,1536.0
27353,2928.0
27479,224.0
27486,96.0
27504,192.0
27528,336.0
27579,608.0
27597,608.0
27622,1536.0
27633,272.0
27657,224.0
27690,304.0
27709,544.0
27782,1456.0
27784,160.0
27816,192.0
27890,224.0
27922,5280.0
27956,288.0
27975,1760.0
27976,528.0
27991,720.0
27995,400.0
28015,96.0
28068,1632.0
28092,112.0
28144,384.0
28147,224.0
28175,544.0
28235,144.0
28240,368.0
28293,368.0
28296,464.0
28306,448.0
28326,480.0
28381,592.0
28391,208.0
28393,176.0
28412,2208.0
28415,816.0
28418,1264.0
28440,480.0
28479,144.0
28520,368.0
28552,1312.0
28590,688.0
28622,368.0
28681,2656.0
28721,560.0
28740,736.0
28813,368.0
28821,160.0
28827,960.0
28844,224.0
28869,544.0
28899,576.0
28930,1056.0
29229,48.0
29396,96.0
29399,48.0
29433,64.0
29440,96.0
29468,240.0
29628,352.0
29659,208.0
29679,352.0
29692,1712.0
30003,416.0
30020,432.0
30047,528.0
30175,400.0
30237,416.0
30318,512.0
30400,400.0
30558,3088.0
30601,512.0
30696,944.0
30705,384.0
30707,304.0
30766,704.0
31183,320.0
31269,640.0
31285,8912.0
31291,320.0
31357,480.0
31361,512.0
31425,128.0
31451,192.0
31529,608.0
31543,144.0
31602,640.0
31637,3776.0
31692,720.0
31838,368.0
31866,1728.0
31965,336.0
32009,2000.0
32117,496.0
32134,80.0
32150,704.0
32163,416.0
32182,208.0
32243,112.0
32249,944.0
32254,160.0
32259,192.0
32311,2592.0
32365,96.0
32378,1872.0
32433,400.0
32448,64.0
32457,576.0
32466,3008.0
32470,416.0
32505,1648.0
32539,112.0
32674,464.0
32734,560.0
32737,592.0
32858,48.0
33004,384.0
33042,672.0
33073,128.0
33109,1152.0
33118,240.0
33127,112.0
33138,400.0
33222,176.0
33318,432.0
33335,1040.0
33346,464.0
33375,176.0
33401,64.0
33532,464.0
33589,512.0
33597,448.0
33607,144.0
33685,240.0
33714,352.0
33804,272.0
33872,320.0
33902,2800.0
33904,736.0
33942,192.0
33999,96.0
34026,208.0
34031,1136.0
34054,144.0
34089,848.0
34100,224.0
34102,576.0
34127,192.0
34146,560.0
34177,560.0
34183,416.0
34194,272.0
34276,112.0
34277,3328.0
34290,112.0
34330,736.0
34338,1120.0
34356,784.0
34364,1552.0
34384,528.0
34422,1568.0
34426,1552.0
34437,160.0
34478,192.0
34512,224.0
34522,400.0
34691,48.0
34714,688.0
34754,544.0
34826,272.0
34834,96.0
34864,1488.0
34908,160.0
34913,96.0
35049,224.0
35085,304.0
35089,416.0
35108,752.0
35196,512.0
35222,608.0
35278,368.0
35322,1376.0
35337,496.0
35350,3440.0
35408,816.0
35437,4192.0
35450,208.0
35486,192.0
35518,1520.0
35530,384.0
35542,1104.0
35778,720.0
35788,96.0
35919,208.0
36032,144.0
36063,352.0
36129,384.0
36159,288.0
36215,944.0
36304,48.0
36344,2112.0
36349,1152.0
36358,144.0
36442,256.0
36581,48.0
36590,352.0
36600,256.0
36620,368.0
36681,144.0
36685,384.0
36699,816.0
36724,2176.0
36765,464.0
36774,112.0
36887,192.0
36910,240.0
36928,7968.0
36940,688.0
37008,128.0
37046,512.0
37067,352.0
37109,240.0
37306,336.0
37318,512.0
37350,320.0
37373,752.0
37439,384.0
37471,5504.0
37482,288.0
37498,48.0
37521,192.0
37532,1920.0
37536,400.0
37542,2272.0
37630,256.0
37635,480.0
37872,1312.0
37879,144.0
37903,208.0
37904,544.0
37942,560.0
38022,96.0
38062,592.0
38078,1104.0
38083,48.0
38152,1296.0
38156,400.0
38162,816.0
38224,7728.0
38230,304.0
38327,208.0
38329,656.0
38336,192.0
38338,528.0
38339,368.0
38411,192.0
38461,1552.0
38512,112.0
38513,2320.0
38528,224.0
38616,2016.0
38647,304.0
38717,240.0
38735,336.0
38740,528.0
38846,1120.0
38860,496.0
38926,160.0
38930,3616.0
38943,336.0
39094,544.0
39097,608.0
39100,384.0
39115,144.0
39186,256.0
39247,288.0
39294,432.0
39309,1760.0
39332,416.0
39378,48.0
39452,640.0
39490,160.0
39531,576.0
39547,144.0
39549,528.0
39552,320.0
39613,608.0
39626,80.0
39646,144.0
39647,48.0
39678,656.0
39694,160.0
39721,9344.0
39731,464.0
39745,368.0
39754,496.0
39847,272.0
39885,416.0
39918,528.0
39949,208.0
39974,144.0
39977,3792.0
40261,624.0
40353,272.0
40399,720.0
40420,496.0
40472,528.0
40525,192.0
40628,2352.0
40753,768.0
40824,640.0
40861,192.0
40864,352.0
40911,48.0
40929,176.0
40942,480.0
40986,416.0
40999,544.0
41009,2912.0
41061,624.0
41125,1152.0
41192,784.0
41315,672.0
41329,2352.0
41339,48.0
41368,640.0
41436,864.0
41581,304.0
41588,384.0
41646,2288.0
41674,928.0
41682,1008.0
41728,400.0
41786,256.0
41792,288.0
41794,240.0
41875,352.0
41902,240.0
41923,2320.0
41943,528.0
41946,1264.0
41956,112.0
41968,320.0
41983,624.0
41987,352.0
41992,368.0
42091,128.0
42174,1152.0
42255,48.0
42300,224.0
42333,352.0
42337,1952.0
42366,400.0
42399,160.0
42418,480.0
42428,368.0
42519,224.0
42529,608.0
42533,240.0
42597,640.0
42609,192.0
42622,480.0
42634,64.0
42671,608.0
42714,608.0
42721,560.0
42775,160.0
42798,320.0
42847,96.0
42861,160.0
42864,144.0
42912,928.0
42958,240.0
42997,960.0
43042,304.0
43053,1296.0
43099,272.0
43117,304.0
43135,304.0
43161,960.0
43171,1232.0
43202,192.0
43225,240.0
43279,1120.0
43299,256.0
43408,544.0
43428,256.0
43431,176.0
43463,576.0
43510,160.0
43545,368.0
43682,464.0
43779,464.0
43793,496.0
43814,464.0
43827,1456.0
43859,320.0
43899,352.0
43927,768.0
43959,112.0
43977,624.0
43999,176.0
44018,192.0
44029,5824.0
44068,192.0
44078,256.0
44084,96.0
44097,640.0
44125,240.0
44134,368.0
44150,192.0
44169,704.0
44196,656.0
44206,288.0
44214,208.0
44228,1408.0
44295,2048.0
44310,512.0
44312,128.0
44313,400.0
44315,1200.0
44316,800.0
44318,320.0
44350,48.0
44366,208.0
44386,304.0
44387,96.0
44413,304.0
44423,256.0
44453,576.0
44456,256.0
44463,416.0
44519,272.0
44537,624.0
44577,192.0
44653,1088.0
44661,464.0
44682,608.0
44756,864.0
44769,112.0
44788,368.0
44802,160.0
44846,608.0
44854,128.0
44891,464.0
44892,768.0
44925,368.0
44942,1280.0
44946,560.0
44947,96.0
44968,640.0
44970,1408.0
44973,608.0
45037,832.0
45074,256.0
45103,240.0
45115,1216.0
45137,64.0
45139,48.0
45157,480.0
45178,48.0
45179,768.0
45185,896.0
45241,240.0
45260,416.0
45308,128.0
45329,192.0
45384,160.0
45390,544.0
45415,160.0
45503,288.0
45508,368.0
45535,512.0
45537,880.0
45575,880.0
45578,880.0
45700,1616.0
45736,160.0
45741,1808.0
45765,2576.0
45777,48.0
45791,432.0
45824,48.0
45837,1744.0
45843,928.0
45876,320.0
45908,640.0
45955,368.0
45985,320.0
46012,480.0
46015,96.0
46041,240.0
46072,1760.0
46078,672.0
46184,432.0
46313,2848.0
46330,1504.0
46363,1136.0
46376,1216.0
46409,64.0
46429,224.0
46477,160.0
46510,656.0
46518,864.0
46522,48.0
46528,384.0
46535,192.0
46567,720.0
46580,384.0
46584,272.0
46617,96.0
46632,752.0
46652,416.0
46746,192.0
46774,384.0
46791,528.0
46806,160.0
46821,624.0
46842,304.0
46896,304.0
46955,416.0
46962,144.0
46972,48.0
47015,496.0
47025,128.0
47039,1056.0
47041,608.0
47059,368.0
47089,208.0
47092,272.0
47121,112.0
50000,448.0
50013,1136.0
50016,1456.0
50019,896.0
50025,1088.0
50037,560.0
50039,480.0
50048,528.0
50051,1440.0
50053,112.0
50060,416.0
50064,48.0
50069,400.0
50071,240.0
50079,48.0
50086,256.0
50107,1024.0
50115,640.0
50122,384.0
50141,368.0
50143,112.0
50145,192.0
50149,2224.0
50158,368.0
50181,2240.0
50182,368.0
50185,432.0
50196,192.0
50210,832.0
50213,192.0
50222,5264.0
50224,144.0
50233,160.0
50238,336.0
50243,656.0
50248,912.0
50250,4384.0
50258,160.0
50269,704.0
50272,192.0
50276,352.0
50281,320.0
50285,416.0
50286,96.0
50299,48.0
50300,48.0
50303,1744.0
50316,48.0
50323,48.0
50334,272.0
50340,48.0
50344,224.0
50349,48.0
50352,192.0
50360,320.0
50362,192.0
50375,496.0
50376,256.0
50377,2640.0
50378,160.0
50380,192.0
50387,592.0
50389,224.0
50390,224.0
50394,256.0
50395,512.0
50396,256.0
50406,192.0
50407,288.0
50413,256.0
50416,144.0
50418,128.0
50423,368.0
50428,240.0
50429,1168.0
50432,352.0
50441,400.0
50442,160.0
50445,48.0
50448,224.0
50452,160.0
50456,48.0
50473,432.0
50478,416.0
50479,48.0
50482,720.0
50487,96.0
50488,656.0
50492,96.0
50494,48.0
50495,304.0
50504,240.0
50520,1536.0
50528,96.0
50541,608.0
50545,1168.0
50549,96.0
50552,352.0
50560,336.0
50566,288.0
50567,64.0
50579,272.0
50581,416.0
50583,288.0
50585,48.0
50586,528.0
50587,48.0
50589,240.0
50602,480.0
50612,624.0
50613,48.0
50614,1888.0
50621,1472.0
50622,480.0
50625,480.0
50640,640.0
50645,112.0
50647,656.0
50649,416.0
50656,48.0
50657,336.0
50666,624.0
50674,400.0
50677,96.0
50682,1040.0
50687,64.0
50695,208.0
50697,384.0
50703,352.0
50704,48.0
50714,176.0
50724,560.0
50730,48.0
50731,1392.0
50742,240.0
50744,640.0
50749,160.0
50750,160.0
50754,48.0
50766,144.0
50772,48.0
50774,48.0
50776,4080.0
50778,272.0
50779,1760.0
50781,240.0
50782,960.0
50785,240.0
50798,144.0
50804,576.0
50806,192.0
50822,320.0
50823,96.0
50827,1008.0
50833,48.0
50834,1936.0
50839,1008.0
50840,176.0
50842,352.0
50852,144.0
50857,48.0
50863,112.0
50864,1248.0
50877,288.0
50879,240.0
50882,1120.0
50883,480.0
50889,256.0
50892,96.0
50893,608.0
50896,480.0
50897,384.0
50899,448.0
50901,96.0
50906,192.0
50907,704.0
50910,288.0
50912,272.0
50928,320.0
50932,416.0
50937,112.0
50938,48.0
50941,96.0
50947,672.0
50953,1392.0
50955,368.0
50968,304.0
50970,64.0
50971,256.0
50984,416.0
50993,592.0
50996,432.0
50998,1136.0
51015,1568.0
51017,64.0
51028,480.0
51029,48.0
51031,1104.0
51035,96.0
51037,560.0
51038,144.0
51039,304.0
51040,1024.0
51046,4256.0
51049,96.0
51054,96.0
51057,1424.0
51058,528.0
51059,48.0
51060,288.0
51061,608.0
51067,256.0
51068,192.0
51081,544.0
51085,112.0
51086,112.0
51090,240.0
51092,768.0
51096,48.0
51098,96.0
51101,144.0
51102,96.0
51103,512.0
51110,208.0
51120,784.0
51121,432.0
51131,192.0
51137,464.0
51138,48.0
51155,96.0
51157,48.0
51161,272.0
51163,208.0
51164,160.0
51170,960.0
51176,96.0
51178,112.0
51181,1008.0
51186,544.0
51210,832.0
51225,144.0
51226,272.0
51227,48.0
51230,96.0
51250,192.0
51260,48.0
51263,64.0
51264,816.0
51267,272.0
51271,96.0
51272,48.0
51277,96.0
51290,1408.0
51291,320.0
51292,160.0
51296,496.0
51299,160.0
51319,224.0
51320,272.0
51328,624.0
51334,48.0
51351,400.0
51354,336.0
51357,2208.0
51367,960.0
51370,352.0
51374,208.0
51394,560.0
51399,464.0
51407,112.0
51408,464.0
51411,1408.0
51417,464.0
51422,288.0
51424,144.0
51427,9040.0
51437,480.0
51444,192.0
51447,48.0
51449,192.0
51451,48.0
51454,464.0
51456,448.0
51457,1264.0
51468,480.0
51469,368.0
51470,160.0
51476,224.0
51478,144.0
51479,144.0
51483,720.0
51487,592.0
51490,48.0
51493,480.0
